key,ideaA,ideaB,persona,relatedness,generality,model,relatedness_human,generality_human
"('relativism', 'truth')",relativism,truth,expert,4,0,claude,4,-1
"('relativism', 'truth')",relativism,truth,phd,4,0,claude,3,0
"('philosophyofreligion', 'theism')",theism,philosophy of religion,expert,4,0,claude,4,0
"('philosophyofreligion', 'theism')",theism,philosophy of religion,expert,4,0,claude,4,0
"('philosophyofreligion', 'theism')",theism,philosophy of religion,phd,4,0,claude,4,0
"('philosophyofreligion', 'theism')",theism,philosophy of religion,phd,4,0,claude,4,0
"('philosophyofreligion', 'theism')",theism,philosophy of religion,phd,4,0,claude,4,0
"('fregestheoremandfoundationsforarithmetic', 'philosophyoflaw')",frege's theorem and foundations for arithmetic,philosophy of law,course_taker,1,3,claude,0,3
"('fregestheoremandfoundationsforarithmetic', 'philosophyoflaw')",frege's theorem and foundations for arithmetic,philosophy of law,phd,1,3,claude,0,-1
"('futurecontingents', 'historyoflogic')",future contingents,history of logic,novice,3,0,claude,4,-1
"('futurecontingents', 'historyoflogic')",future contingents,history of logic,phd,3,0,claude,2,0
"('nonconceptualcontent', 'perception')",non-conceptual content,perception,expert,4,0,claude,4,0
"('nonconceptualcontent', 'perception')",non-conceptual content,perception,phd,4,0,claude,4,0
"('foundationalisttheoriesofepistemicjustification', 'justification')",foundationalist theories of epistemic justification,justification,expert,4,0,claude,4,0
"('foundationalisttheoriesofepistemicjustification', 'justification')",foundationalist theories of epistemic justification,justification,phd,4,0,claude,4,0
"('philosophyofmind', 'selfconsciousness')",self-consciousness,philosophy of mind,expert,4,0,claude,4,0
"('philosophyofmind', 'selfconsciousness')",self-consciousness,philosophy of mind,phd,4,0,claude,4,0
"('philosophyofcomputerscience', 'philosophyofmind')",philosophy of computer science,philosophy of mind,expert,3,3,claude,2,-1
"('philosophyofcomputerscience', 'philosophyofmind')",philosophy of computer science,philosophy of mind,expert,3,3,claude,3,2
"('philosophyofcomputerscience', 'philosophyofmind')",philosophy of computer science,philosophy of mind,expert,3,3,claude,2,2
"('philosophyofcomputerscience', 'philosophyofmind')",philosophy of computer science,philosophy of mind,expert,3,3,claude,4,2
"('philosophyofcomputerscience', 'philosophyofmind')",philosophy of computer science,philosophy of mind,phd,3,3,claude,2,2
"('artificialintelligence', 'philosophyofmind')",artificial intelligence,philosophy of mind,expert,3,0,claude,3,-1
"('artificialintelligence', 'philosophyofmind')",artificial intelligence,philosophy of mind,expert,3,0,claude,4,0
"('artificialintelligence', 'philosophyofmind')",artificial intelligence,philosophy of mind,expert,3,0,claude,4,0
"('artificialintelligence', 'philosophyofmind')",artificial intelligence,philosophy of mind,phd,3,0,claude,4,0
"('animalconsciousness', 'consciousness')",animal consciousness,consciousness,expert,4,0,claude,4,-1
"('animalconsciousness', 'consciousness')",animal consciousness,consciousness,expert,4,0,claude,4,1
"('animalconsciousness', 'consciousness')",animal consciousness,consciousness,expert,4,0,claude,4,0
"('animalconsciousness', 'consciousness')",animal consciousness,consciousness,phd,4,0,claude,4,0
"('17thand18thcenturytheoriesofemotions', 'perception')",17th and 18th century theories of emotions,perception,expert,3,0,claude,1,0
"('17thand18thcenturytheoriesofemotions', 'perception')",17th and 18th century theories of emotions,perception,phd,3,0,claude,0,-1
"('combininglogics', 'logic')",logic,combining logics,course_taker,4,1,claude,3,0
"('combininglogics', 'logic')",logic,combining logics,phd,4,1,claude,4,0
"('consciousnessandscience', 'perception')",consciousness and science,perception,expert,3,1,claude,3,2
"('consciousnessandscience', 'perception')",consciousness and science,perception,phd,3,1,claude,3,1
"('epistemology', 'otherminds')",other minds,epistemology,expert,4,0,claude,3,0
"('epistemology', 'otherminds')",other minds,epistemology,phd,4,0,claude,4,3
"('epistemology', 'otherminds')",other minds,epistemology,phd,4,0,claude,3,0
"('mindbodyproblem', 'philosophyofmind')",mind-body problem,philosophy of mind,expert,4,0,claude,4,-1
"('mindbodyproblem', 'philosophyofmind')",mind-body problem,philosophy of mind,expert,4,0,claude,4,0
"('mindbodyproblem', 'philosophyofmind')",mind-body problem,philosophy of mind,expert,4,0,claude,4,1
"('mindbodyproblem', 'philosophyofmind')",mind-body problem,philosophy of mind,phd,4,0,claude,4,0
"('existence', 'possibleworlds')",possible worlds,existence,expert,4,0,claude,3,2
"('existence', 'possibleworlds')",possible worlds,existence,phd,4,0,claude,3,0
"('afterlife', 'incompatibilism')",incompatibilism,afterlife,expert,1,3,claude,2,3
"('afterlife', 'incompatibilism')",incompatibilism,afterlife,phd,1,3,claude,1,0
"('mathematicallogic', 'metaphysics')",mathematical logic,metaphysics,expert,2,3,claude,1,2
"('mathematicallogic', 'metaphysics')",mathematical logic,metaphysics,phd,2,3,claude,2,0
"('animalconsciousness', 'philosophyofmind')",animal consciousness,philosophy of mind,expert,4,0,claude,4,-1
"('animalconsciousness', 'philosophyofmind')",animal consciousness,philosophy of mind,expert,4,0,claude,3,0
"('animalconsciousness', 'philosophyofmind')",animal consciousness,philosophy of mind,expert,4,0,claude,4,0
"('animalconsciousness', 'philosophyofmind')",animal consciousness,philosophy of mind,expert,4,0,claude,3,0
"('animalconsciousness', 'philosophyofmind')",animal consciousness,philosophy of mind,phd,4,0,claude,4,0
"('animalconsciousness', 'philosophyofmind')",animal consciousness,philosophy of mind,phd,4,0,claude,4,0
"('animalconsciousness', 'philosophyofmind')",animal consciousness,philosophy of mind,phd,4,0,claude,4,2
"('philosophyofmind', 'teleologicalargumentsforgodsexistence')",teleological arguments for god's existence,philosophy of mind,expert,2,0,claude,1,-1
"('philosophyofmind', 'teleologicalargumentsforgodsexistence')",teleological arguments for god's existence,philosophy of mind,expert,2,0,claude,0,-1
"('philosophyofmind', 'teleologicalargumentsforgodsexistence')",teleological arguments for god's existence,philosophy of mind,expert,2,0,claude,1,3
"('philosophyofmind', 'teleologicalargumentsforgodsexistence')",teleological arguments for god's existence,philosophy of mind,phd,2,3,claude,0,-1
"('christiantheology', 'philosophyofreligion')",christian theology,philosophy of religion,expert,4,0,claude,4,0
"('christiantheology', 'philosophyofreligion')",christian theology,philosophy of religion,expert,4,0,claude,4,0
"('christiantheology', 'philosophyofreligion')",christian theology,philosophy of religion,phd,4,0,claude,4,0
"('christiantheology', 'philosophyofreligion')",christian theology,philosophy of religion,phd,4,0,claude,4,0
"('christiantheology', 'philosophyofreligion')",christian theology,philosophy of religion,phd,4,0,claude,4,0
"('historicisttheoriesofrationality', 'philosophyofscienceandthesciences')",historicist theories of rationality,philosophy of science and the sciences,expert,3,0,claude,3,0
"('historicisttheoriesofrationality', 'philosophyofscienceandthesciences')",historicist theories of rationality,philosophy of science and the sciences,phd,3,0,claude,2,0
"('explanation', 'philosophyofscienceandthesciences')",explanation,philosophy of science and the sciences,expert,4,0,claude,4,0
"('explanation', 'philosophyofscienceandthesciences')",explanation,philosophy of science and the sciences,phd,4,0,claude,4,-1
"('explanation', 'philosophyofscienceandthesciences')",explanation,philosophy of science and the sciences,phd,4,0,claude,4,0
"('explanation', 'philosophyofscienceandthesciences')",explanation,philosophy of science and the sciences,phd,4,0,claude,3,0
"('modernphilosophy', 'perception')",modern philosophy,perception,expert,3,1,claude,4,1
"('modernphilosophy', 'perception')",modern philosophy,perception,phd,3,1,claude,2,1
"('culture', 'philosophyofreligion')",culture,philosophy of religion,expert,3,1,claude,4,1
"('culture', 'philosophyofreligion')",culture,philosophy of religion,phd,3,1,claude,0,-1
"('culture', 'philosophyofreligion')",culture,philosophy of religion,phd,3,1,claude,3,2
"('mentalcontent', 'mentalrepresentation')",mental representation,mental content,expert,4,2,claude,4,2
"('mentalcontent', 'mentalrepresentation')",mental representation,mental content,phd,4,2,claude,4,0
"('cognitivescience', 'connectionistmodel')",connectionist model,cognitive science,expert,4,0,claude,4,-1
"('cognitivescience', 'connectionistmodel')",connectionist model,cognitive science,phd,4,0,claude,4,0
"('cognitivescience', 'connectionistmodel')",connectionist model,cognitive science,phd,4,0,claude,3,0
"('epistemology', 'philosophyofmind')",philosophy of mind,epistemology,expert,3,3,claude,3,2
"('epistemology', 'philosophyofmind')",philosophy of mind,epistemology,phd,3,3,claude,2,2
"('conservationbiology', 'philosophyofscienceandthesciences')",conservation biology,philosophy of science and the sciences,expert,3,0,claude,1,0
"('conservationbiology', 'philosophyofscienceandthesciences')",conservation biology,philosophy of science and the sciences,phd,3,0,claude,3,-1
"('conservationbiology', 'philosophyofscienceandthesciences')",conservation biology,philosophy of science and the sciences,phd,3,0,claude,3,0
"('coherentisttheoriesofjustification', 'epistemology')",coherentist theories of justification,epistemology,expert,4,0,claude,4,0
"('coherentisttheoriesofjustification', 'epistemology')",coherentist theories of justification,epistemology,phd,4,0,claude,3,-1
"('coherentisttheoriesofjustification', 'epistemology')",coherentist theories of justification,epistemology,phd,4,0,claude,4,0
"('eliminativematerialism', 'philosophyofscienceandthesciences')",eliminative materialism,philosophy of science and the sciences,expert,3,0,claude,2,1
"('eliminativematerialism', 'philosophyofscienceandthesciences')",eliminative materialism,philosophy of science and the sciences,phd,3,0,claude,4,-1
"('eliminativematerialism', 'philosophyofscienceandthesciences')",eliminative materialism,philosophy of science and the sciences,phd,3,0,claude,3,0
"('artificialintelligence', 'inputunit')",input unit,artificial intelligence,expert,3,0,claude,4,-1
"('artificialintelligence', 'inputunit')",input unit,artificial intelligence,phd,3,0,claude,2,0
"('lebensphilosophie', 'philosophyofreligion')",lebensphilosophie,philosophy of religion,expert,2,3,claude,4,1
"('lebensphilosophie', 'philosophyofreligion')",lebensphilosophie,philosophy of religion,phd,2,3,claude,2,0
"('perception', 'platoonknowledgeinthetheaetetus')",plato on knowledge in the theaetetus,perception,expert,4,0,claude,3,0
"('perception', 'platoonknowledgeinthetheaetetus')",plato on knowledge in the theaetetus,perception,phd,4,0,claude,0,-1
"('cognitivescience', 'nativism')",nativism,cognitive science,expert,3,0,claude,4,0
"('cognitivescience', 'nativism')",nativism,cognitive science,expert,3,0,claude,4,-1
"('cognitivescience', 'nativism')",nativism,cognitive science,phd,3,0,claude,4,0
"('conceptsofgod', 'philosophyofreligion')",concepts of god,philosophy of religion,expert,4,0,claude,4,0
"('conceptsofgod', 'philosophyofreligion')",concepts of god,philosophy of religion,expert,4,0,claude,4,0
"('conceptsofgod', 'philosophyofreligion')",concepts of god,philosophy of religion,phd,4,0,claude,4,0
"('conceptsofgod', 'philosophyofreligion')",concepts of god,philosophy of religion,phd,4,0,claude,4,0
"('conceptsofgod', 'philosophyofreligion')",concepts of god,philosophy of religion,phd,4,0,claude,4,0
"('churchturingthesis', 'philosophyofcomputerscience')",philosophy of computer science,church-turing thesis,course_taker,3,1,claude,-1,-1
"('churchturingthesis', 'philosophyofcomputerscience')",philosophy of computer science,church-turing thesis,phd,3,1,claude,4,0
"('hylomorphism', 'metaphysics')",hylomorphism,metaphysics,expert,4,0,claude,4,0
"('hylomorphism', 'metaphysics')",hylomorphism,metaphysics,phd,4,0,claude,4,0
"('cognitivescience', 'symbolicprocessing')",symbolic processing,cognitive science,expert,4,0,claude,4,-1
"('cognitivescience', 'symbolicprocessing')",symbolic processing,cognitive science,phd,4,0,claude,4,0
"('cognitivescience', 'symbolicprocessing')",symbolic processing,cognitive science,phd,4,0,claude,3,0
"('pacifism', 'philosophyofreligion')",pacifism,philosophy of religion,expert,2,0,claude,2,1
"('pacifism', 'philosophyofreligion')",pacifism,philosophy of religion,phd,2,0,claude,2,2
"('pacifism', 'philosophyofreligion')",pacifism,philosophy of religion,phd,2,0,claude,1,0
"('epistemology', 'lawsofnature')",laws of nature,epistemology,expert,3,0,claude,3,1
"('epistemology', 'lawsofnature')",laws of nature,epistemology,phd,3,0,claude,1,3
"('philosophyofmind', 'probabilityandstatistics')",probability and statistics,philosophy of mind,expert,1,3,claude,1,-1
"('philosophyofmind', 'probabilityandstatistics')",probability and statistics,philosophy of mind,expert,1,3,claude,0,-1
"('philosophyofmind', 'probabilityandstatistics')",probability and statistics,philosophy of mind,expert,1,3,claude,2,1
"('philosophyofmind', 'probabilityandstatistics')",probability and statistics,philosophy of mind,phd,1,3,claude,0,-1
"('metaphysics', 'philosophyofperception')",philosophy of perception,metaphysics,expert,4,0,claude,1,3
"('metaphysics', 'philosophyofperception')",philosophy of perception,metaphysics,phd,4,0,claude,3,0
"('cognitivescience', 'modularity')",modularity,cognitive science,expert,3,0,claude,4,-1
"('cognitivescience', 'modularity')",modularity,cognitive science,phd,3,0,claude,4,0
"('matter', 'metaphysics')",matter,metaphysics,expert,4,0,claude,3,0
"('matter', 'metaphysics')",matter,metaphysics,expert,4,0,claude,3,1
"('matter', 'metaphysics')",matter,metaphysics,phd,4,0,claude,4,0
"('matter', 'metaphysics')",matter,metaphysics,phd,4,0,claude,3,0
"('artificialintelligence', 'cognitivescience')",artificial intelligence,cognitive science,course_taker,4,0,claude,4,1
"('artificialintelligence', 'cognitivescience')",artificial intelligence,cognitive science,expert,4,0,claude,4,0
"('artificialintelligence', 'cognitivescience')",artificial intelligence,cognitive science,expert,4,0,claude,4,-1
"('artificialintelligence', 'cognitivescience')",artificial intelligence,cognitive science,expert,4,0,claude,4,-1
"('cartesiandualism', 'dualism')",cartesian dualism,dualism,expert,4,0,claude,4,0
"('cartesiandualism', 'dualism')",cartesian dualism,dualism,phd,4,0,claude,4,0
"('definitionofmorality', 'philosophyofreligion')",definition of morality,philosophy of religion,expert,2,0,claude,2,3
"('definitionofmorality', 'philosophyofreligion')",definition of morality,philosophy of religion,expert,2,0,claude,4,0
"('definitionofmorality', 'philosophyofreligion')",definition of morality,philosophy of religion,phd,2,0,claude,2,0
"('definitionofmorality', 'philosophyofreligion')",definition of morality,philosophy of religion,phd,2,0,claude,3,0
