key,ideaA,ideaB,persona,system_prompt,user_prompt,metadata
"('aristotlespsychology', 'philosophyofmind')",aristotle's psychology,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.758943+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('aristotlespsychology', 'philosophyofmind')",aristotle's psychology,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.758973+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('folkpsychologyasatheory', 'philosophyofmind')",folk psychology as a theory,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759025+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('folkpsychologyasatheory', 'philosophyofmind')",folk psychology as a theory,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759056+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('modularityofmind', 'philosophyofmind')",modularity of mind,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759111+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('modularityofmind', 'philosophyofmind')",modularity of mind,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759141+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('languageofthoughthypothesis', 'philosophyoflanguage')",language of thought hypothesis,philosophy of language,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759193+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('languageofthoughthypothesis', 'philosophyoflanguage')",language of thought hypothesis,philosophy of language,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759224+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('probabilityandstatistics', 'scientificmethodology')",probability and statistics,scientific methodology,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759277+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('probabilityandstatistics', 'scientificmethodology')",probability and statistics,scientific methodology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759308+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('externalismaboutmentalcontent', 'mentalcontent')",externalism about mental content,mental content,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759361+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('externalismaboutmentalcontent', 'mentalcontent')",externalism about mental content,mental content,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759392+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('descartesepistemology', 'perception')",descartes' epistemology,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759444+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('descartesepistemology', 'perception')",descartes' epistemology,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759474+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('mereology', 'metaphysics')",mereology,metaphysics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759526+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('mereology', 'metaphysics')",mereology,metaphysics,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759555+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'turingtest')",turing test,artificial intelligence,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759607+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'turingtest')",turing test,artificial intelligence,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759637+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'universals')",universals,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759707+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'universals')",universals,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759737+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousnessandcontent', 'philosophyofmind')",consciousness and content,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759789+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousnessandcontent', 'philosophyofmind')",consciousness and content,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759820+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmathematics', 'zenosparadoxes')",zeno's paradoxes,philosophy of mathematics,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759872+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofmathematics', 'zenosparadoxes')",zeno's paradoxes,philosophy of mathematics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759903+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chineseethics', 'chinesephilosophy')",chinese ethics,chinese philosophy,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759955+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('chineseethics', 'chinesephilosophy')",chinese ethics,chinese philosophy,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.759985+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('matter', 'philosophyofmind')",matter,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760037+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('matter', 'philosophyofmind')",matter,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760067+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemologicalproblemsofperception', 'epistemology')",epistemological problems of perception,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760119+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemologicalproblemsofperception', 'epistemology')",epistemological problems of perception,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760149+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'knowledgebyacquaintanceandknowledgebydescription')",knowledge by acquaintance and knowledge by description,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760203+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'knowledgebyacquaintanceandknowledgebydescription')",knowledge by acquaintance and knowledge by description,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760234+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofscienceandthesciences', 'unityofscience')",unity of science,philosophy of science and the sciences,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760287+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofscienceandthesciences', 'unityofscience')",unity of science,philosophy of science and the sciences,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760318+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('eternityoftheworld', 'metaphysics')",eternity of the world,metaphysics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760371+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('eternityoftheworld', 'metaphysics')",eternity of the world,metaphysics,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760401+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousnessandmentalcontent', 'mentalcontent')",consciousness and mental content,mental content,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760454+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousnessandmentalcontent', 'mentalcontent')",consciousness and mental content,mental content,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760484+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'taoism')",taoism,philosophy of religion,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760537+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'taoism')",taoism,philosophy of religion,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760566+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('bioethics', 'personalidentityandethics')",personal identity and ethics,bioethics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760618+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('bioethics', 'personalidentityandethics')",personal identity and ethics,bioethics,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760648+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('ancienttheoriesofsoul', 'philosophyofmind')",ancient theories of soul,philosophy of mind,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760700+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('ancienttheoriesofsoul', 'philosophyofmind')",ancient theories of soul,philosophy of mind,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760730+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('atheism', 'philosophyofreligion')",atheism,philosophy of religion,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760782+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('atheism', 'philosophyofreligion')",atheism,philosophy of religion,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760812+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cartesiandualism', 'perception')",cartesian dualism,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760864+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cartesiandualism', 'perception')",cartesian dualism,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760893+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('aristotelianism', 'metaphysics')",aristotelianism,metaphysics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760945+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('aristotelianism', 'metaphysics')",aristotelianism,metaphysics,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.760975+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('ethics', 'religionandmorality')",religion and morality,ethics,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761027+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('ethics', 'religionandmorality')",religion and morality,ethics,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761056+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'satanism')",satanism,philosophy of religion,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761127+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'satanism')",satanism,philosophy of religion,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761160+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'teleosemantics')",teleosemantics,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761215+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'teleosemantics')",teleosemantics,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761246+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('internalismandexternalism', 'perception')",internalism and externalism,perception,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761301+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('internalismandexternalism', 'perception')",internalism and externalism,perception,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761331+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('hilbertsprogram', 'philosophyofscienceandthesciences')",hilbert's program,philosophy of science and the sciences,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761386+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('hilbertsprogram', 'philosophyofscienceandthesciences')",hilbert's program,philosophy of science and the sciences,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761417+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'pragmaticargumentsandbeliefingod')",pragmatic arguments and belief in god,philosophy of religion,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761472+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'pragmaticargumentsandbeliefingod')",pragmatic arguments and belief in god,philosophy of religion,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761505+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('continentalfeminism', 'continentalphilosophy')",continental feminism,continental philosophy,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761559+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('continentalfeminism', 'continentalphilosophy')",continental feminism,continental philosophy,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761589+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'logos')",logos,epistemology,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761641+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'logos')",logos,epistemology,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761670+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'computation')",artificial intelligence,computation,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761722+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'computation')",artificial intelligence,computation,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761753+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('classicalphysics', 'philosophyofscienceandthesciences')",classical physics,philosophy of science and the sciences,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761805+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('classicalphysics', 'philosophyofscienceandthesciences')",classical physics,philosophy of science and the sciences,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-17T01:47:42.761835+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
