key,ideaA,ideaB,relatedness,generality,persona,system_prompt,user_prompt,metadata
"('baptism', 'epistemology')",baptism,epistemology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:59.893050+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('baptism', 'epistemology')",baptism,epistemology,1,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:01.218601+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('causation', 'probabilisticcausation')",probabilistic causation,causation,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:02.541561+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('causation', 'probabilisticcausation')",probabilistic causation,causation,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:03.885869+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('causation', 'probabilisticcausation')",probabilistic causation,causation,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:05.264344+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('measurementinquantumtheory', 'perception')",measurement in quantum theory,perception,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:06.593042+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('measurementinquantumtheory', 'perception')",measurement in quantum theory,perception,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:07.941958+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('measurementinquantumtheory', 'perception')",measurement in quantum theory,perception,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:09.284240+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('interpretation', 'metaphysics')",interpretation,metaphysics,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:10.627127+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('interpretation', 'metaphysics')",interpretation,metaphysics,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:12.022406+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('interpretation', 'metaphysics')",interpretation,metaphysics,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:13.364370+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('perception', 'scottishphilosophyinthe19thcentury')",scottish philosophy in the 19th century,perception,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:14.698838+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'scottishphilosophyinthe19thcentury')",scottish philosophy in the 19th century,perception,2,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:16.020147+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'scottishphilosophyinthe19thcentury')",scottish philosophy in the 19th century,perception,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:17.362874+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofchemistry', 'philosophyofscienceandthesciences')",philosophy of chemistry,philosophy of science and the sciences,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:19.164255+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofchemistry', 'philosophyofscienceandthesciences')",philosophy of chemistry,philosophy of science and the sciences,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:20.527043+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofchemistry', 'philosophyofscienceandthesciences')",philosophy of chemistry,philosophy of science and the sciences,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:21.874773+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('goodness', 'metaphysics')",goodness,metaphysics,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:23.232345+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('goodness', 'metaphysics')",goodness,metaphysics,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:24.590546+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('goodness', 'metaphysics')",goodness,metaphysics,2,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:25.958179+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('concepts', 'mentalcontent')",concepts,mental content,3,1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:27.330889+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('concepts', 'mentalcontent')",concepts,mental content,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:28.685904+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('concepts', 'mentalcontent')",concepts,mental content,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:30.057826+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('languageandsociety', 'philosophyoflanguage')",philosophy of language,language and society,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:31.474942+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('languageandsociety', 'philosophyoflanguage')",philosophy of language,language and society,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:32.912738+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('languageandsociety', 'philosophyoflanguage')",philosophy of language,language and society,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:34.312895+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'philosophyofsocialscience')",philosophy of social science,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:35.642459+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'philosophyofsocialscience')",philosophy of social science,epistemology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:36.974932+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'philosophyofsocialscience')",philosophy of social science,epistemology,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:38.336844+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('perception', 'representationalism')",representationalism,perception,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:39.706175+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'representationalism')",representationalism,perception,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:41.214804+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'representationalism')",representationalism,perception,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:42.646482+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofreligion', 'secularhumanism')",secular humanism,philosophy of religion,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:44.010439+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'secularhumanism')",secular humanism,philosophy of religion,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:45.349450+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'secularhumanism')",secular humanism,philosophy of religion,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:46.708035+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofmind', 'philosophyofnature')",philosophy of nature,philosophy of mind,3,1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:48.118453+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'philosophyofnature')",philosophy of nature,philosophy of mind,2,1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:49.514544+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'philosophyofnature')",philosophy of nature,philosophy of mind,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:50.941642+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'philosophyofchemistry')",philosophy of chemistry,metaphysics,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:52.373895+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'philosophyofchemistry')",philosophy of chemistry,metaphysics,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:53.741052+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'philosophyofchemistry')",philosophy of chemistry,metaphysics,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:55.071856+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('africanandafricanamericanphilosophy', 'africanphilosophy')",african philosophy,african and african-american philosophy,4,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:56.405109+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('africanandafricanamericanphilosophy', 'africanphilosophy')",african philosophy,african and african-american philosophy,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:57.746369+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('africanandafricanamericanphilosophy', 'africanphilosophy')",african philosophy,african and african-american philosophy,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:15:59.102123+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('japaneseaesthetics', 'japanesephilosophy')",japanese aesthetics,japanese philosophy,4,0,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:00.434862+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('japaneseaesthetics', 'japanesephilosophy')",japanese aesthetics,japanese philosophy,4,3,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:01.774790+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('japaneseaesthetics', 'japanesephilosophy')",japanese aesthetics,japanese philosophy,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:03.133916+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('ancientlogic', 'historyoflogic')",ancient logic,history of logic,4,0,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:04.470866+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('ancientlogic', 'historyoflogic')",ancient logic,history of logic,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:05.821134+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('ancientlogic', 'historyoflogic')",ancient logic,history of logic,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:07.183103+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofreligion', 'pietism')",pietism,philosophy of religion,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:08.549392+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'pietism')",pietism,philosophy of religion,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:09.892320+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'pietism')",pietism,philosophy of religion,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:11.219778+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('ontologicalargument', 'philosophyofreligion')",ontological argument,philosophy of religion,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:12.686785+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('ontologicalargument', 'philosophyofreligion')",ontological argument,philosophy of religion,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:14.088872+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('ontologicalargument', 'philosophyofreligion')",ontological argument,philosophy of religion,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:15.438764+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('eliminativematerialism', 'folkpsychology')",eliminative materialism,folk psychology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:16.766385+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('eliminativematerialism', 'folkpsychology')",eliminative materialism,folk psychology,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:18.095842+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('eliminativematerialism', 'folkpsychology')",eliminative materialism,folk psychology,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:19.479690+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('externalism', 'perception')",externalism,perception,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:20.938055+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('externalism', 'perception')",externalism,perception,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:22.288274+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('externalism', 'perception')",externalism,perception,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:23.712600+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'experimentinphysics')",experiment in physics,epistemology,1,-1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:25.063652+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'experimentinphysics')",experiment in physics,epistemology,1,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:26.464964+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'experimentinphysics')",experiment in physics,epistemology,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:27.798465+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('existenceofgod', 'metaphysics')",existence of god,metaphysics,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:29.129483+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('existenceofgod', 'metaphysics')",existence of god,metaphysics,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:30.565969+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('existenceofgod', 'metaphysics')",existence of god,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:31.998146+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofcomputerscience', 'philosophyofscienceandthesciences')",philosophy of computer science,philosophy of science and the sciences,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:33.370825+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofcomputerscience', 'philosophyofscienceandthesciences')",philosophy of computer science,philosophy of science and the sciences,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:34.704211+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofcomputerscience', 'philosophyofscienceandthesciences')",philosophy of computer science,philosophy of science and the sciences,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:36.027628+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('ethics', 'utilitarianism')",ethics,utilitarianism,4,1,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:16:37.395418+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
